2017-02-23 14:20:36,994 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@539d318: startup date [Thu Feb 23 14:20:36 CST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-02-27 14:19:46,088 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-27 14:19:46,121 | INFO  | Recovering from the journal @1:3736679 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-27 14:19:46,183 | INFO  | Recovery replayed 594 operations from the journal in 0.075 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-27 14:19:46,201 | INFO  | PListStore:[D:\cygwin\home\guohao4\code\CarController-Server\dependencies\mq\win\apache-activemq-5.14.3\bin\win64\..\..\data\localhost-Car\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2017-02-27 14:19:46,340 | INFO  | Apache ActiveMQ 5.14.3 (localhost-Car, ID:GUOHAO4XC0AFBKU-61707-1488176386216-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-27 14:19:46,388 | ERROR | Failed to register destination topic://JavaTopic
JavaTopic | org.apache.activemq.broker.jmx.ManagedRegionBroker | WrapperSimpleAppMain
javax.management.MalformedObjectNameException: Invalid character '\n' in value part of property
	at javax.management.ObjectName.construct(Unknown Source)[:1.8.0_91]
	at javax.management.ObjectName.<init>(Unknown Source)[:1.8.0_91]
	at org.apache.activemq.broker.jmx.BrokerMBeanSupport.createDestinationName(BrokerMBeanSupport.java:48)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.jmx.BrokerMBeanSupport.createDestinationName(BrokerMBeanSupport.java:42)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.jmx.ManagedRegionBroker.register(ManagedRegionBroker.java:162)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.jmx.ManagedTopicRegion.createDestination(ManagedTopicRegion.java:57)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.region.AbstractRegion.addDestination(AbstractRegion.java:155)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.region.RegionBroker.addDestination(RegionBroker.java:339)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.addDestination(BrokerFilter.java:174)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.advisory.AdvisoryBroker.addDestination(AdvisoryBroker.java:239)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.addDestination(BrokerFilter.java:174)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.addDestination(BrokerFilter.java:174)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.addDestination(BrokerFilter.java:174)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.region.AbstractRegion.start(AbstractRegion.java:104)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.region.RegionBroker.start(RegionBroker.java:200)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.jmx.ManagedRegionBroker.start(ManagedRegionBroker.java:117)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.start(BrokerFilter.java:189)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.start(BrokerFilter.java:189)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.TransactionBroker.start(TransactionBroker.java:119)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerService$6.start(BrokerService.java:2341)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerService.doStartBroker(BrokerService.java:735)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerService.startBroker(BrokerService.java:721)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerService.start(BrokerService.java:624)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.xbean.XBeanBrokerService.afterPropertiesSet(XBeanBrokerService.java:73)[activemq-spring-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)[:1.8.0_91]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at java.lang.reflect.Method.invoke(Unknown Source)[:1.8.0_91]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeCustomInitMethod(AbstractAutowireCapableBeanFactory.java:1700)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1639)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1568)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:539)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:476)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory$1.getObject(AbstractBeanFactory.java:303)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:230)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:299)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:194)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:755)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:762)[spring-context-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:480)[spring-context-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.apache.xbean.spring.context.ResourceXmlApplicationContext.<init>(ResourceXmlApplicationContext.java:64)[xbean-spring-4.2.jar:4.2]
	at org.apache.xbean.spring.context.ResourceXmlApplicationContext.<init>(ResourceXmlApplicationContext.java:52)[xbean-spring-4.2.jar:4.2]
	at org.apache.activemq.xbean.XBeanBrokerFactory$1.<init>(XBeanBrokerFactory.java:104)[activemq-spring-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.xbean.XBeanBrokerFactory.createApplicationContext(XBeanBrokerFactory.java:104)[activemq-spring-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.xbean.XBeanBrokerFactory.createBroker(XBeanBrokerFactory.java:67)[activemq-spring-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFactory.createBroker(BrokerFactory.java:71)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFactory.createBroker(BrokerFactory.java:54)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.console.command.StartCommand.runTask(StartCommand.java:87)[activemq-console-5.14.3.jar:5.14.3]
	at org.apache.activemq.console.command.AbstractCommand.execute(AbstractCommand.java:63)[activemq-console-5.14.3.jar:5.14.3]
	at org.apache.activemq.console.command.ShellCommand.runTask(ShellCommand.java:154)[activemq-console-5.14.3.jar:5.14.3]
	at org.apache.activemq.console.command.AbstractCommand.execute(AbstractCommand.java:63)[activemq-console-5.14.3.jar:5.14.3]
	at org.apache.activemq.console.command.ShellCommand.main(ShellCommand.java:104)[activemq-console-5.14.3.jar:5.14.3]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)[:1.8.0_91]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at java.lang.reflect.Method.invoke(Unknown Source)[:1.8.0_91]
	at org.apache.activemq.console.Main.runTaskClass(Main.java:262)[activemq.jar:5.14.3]
	at org.apache.activemq.console.Main.main(Main.java:115)[activemq.jar:5.14.3]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)[:1.8.0_91]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at java.lang.reflect.Method.invoke(Unknown Source)[:1.8.0_91]
	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:240)[wrapper.jar:3.2.3]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_91]
2017-02-27 14:19:46,513 | INFO  | Listening for connections at: tcp://GUOHAO4XC0AFBKU:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-27 14:19:46,514 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-27 14:19:46,522 | INFO  | Listening for connections at: amqp://GUOHAO4XC0AFBKU:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-27 14:19:46,525 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-27 14:19:46,531 | INFO  | Listening for connections at: stomp://GUOHAO4XC0AFBKU:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-27 14:19:46,534 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-27 14:19:46,540 | INFO  | Listening for connections at: mqtt://GUOHAO4XC0AFBKU:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-27 14:19:46,543 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-27 14:19:46,721 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@16ddd1dc{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2017-02-27 14:19:46,797 | INFO  | Listening for connections at ws://GUOHAO4XC0AFBKU:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2017-02-27 14:19:46,798 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-27 14:19:46,801 | INFO  | Apache ActiveMQ 5.14.3 (localhost-Car, ID:GUOHAO4XC0AFBKU-61707-1488176386216-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-27 14:19:46,803 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-27 14:19:46,816 | WARN  | Store limit is 102400 mb (current store usage is 3 mb). The data directory: D:\cygwin\home\guohao4\code\CarController-Server\dependencies\mq\win\apache-activemq-5.14.3\bin\win64\..\..\data\kahadb only has 25560 mb of usable space. - resetting to maximum available disk space: 25560 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-27 14:19:46,826 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: D:\cygwin\home\guohao4\code\CarController-Server\dependencies\mq\win\apache-activemq-5.14.3\bin\win64\..\..\data only has 25556 mb of usable space. - resetting to maximum available disk space: 25556 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-27 14:19:47,509 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2017-02-27 14:19:47,822 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-02-27 14:19:47,822 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-02-27 14:19:47,959 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2017-02-27 14:19:48,255 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2017-02-27 14:19:49,018 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2017-02-27 14:26:35,118 | WARN  | Transport Connection to: tcp://127.0.0.1:61813 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:61813@61616
2017-02-27 14:29:39,895 | WARN  | Transport Connection to: tcp://127.0.0.1:62984 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:62984@61616
2017-02-27 14:38:14,530 | WARN  | Transport Connection to: tcp://127.0.0.1:64618 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64618@61616
2017-02-27 14:40:33,235 | WARN  | Transport Connection to: tcp://127.0.0.1:63375 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63375@61616
2017-02-27 14:41:42,981 | WARN  | Transport Connection to: tcp://127.0.0.1:64662 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64662@61616
2017-02-27 14:43:07,101 | WARN  | Transport Connection to: tcp://127.0.0.1:65470 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:65470@61616
2017-02-27 14:44:14,105 | WARN  | Transport Connection to: tcp://127.0.0.1:49312 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49312@61616
2017-02-27 14:49:03,089 | WARN  | Transport Connection to: tcp://127.0.0.1:50525 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50525@61616
2017-02-27 14:49:55,593 | WARN  | Transport Connection to: tcp://127.0.0.1:49538 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49538@61616
2017-02-27 14:50:33,274 | WARN  | Transport Connection to: tcp://127.0.0.1:50546 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50546@61616
2017-02-27 14:51:57,271 | WARN  | Transport Connection to: tcp://127.0.0.1:50718 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50718@61616
2017-02-27 14:52:27,014 | WARN  | Transport Connection to: tcp://127.0.0.1:50746 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50746@61616
2017-02-27 14:53:16,888 | WARN  | Transport Connection to: tcp://127.0.0.1:51229 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51229@61616
2017-02-27 14:53:20,017 | WARN  | Transport Connection to: tcp://127.0.0.1:62333 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:62333@61616
2017-02-27 14:53:20,153 | WARN  | Transport Connection to: tcp://127.0.0.1:50993 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50993@61616
2017-02-27 14:53:20,176 | WARN  | Transport Connection to: tcp://127.0.0.1:49625 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49625@61616
2017-02-27 14:53:20,232 | WARN  | Transport Connection to: tcp://127.0.0.1:51031 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51031@61616
2017-02-27 14:54:05,925 | WARN  | Transport Connection to: tcp://127.0.0.1:50984 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50984@61616
2017-02-27 14:54:46,582 | WARN  | Transport Connection to: tcp://127.0.0.1:51254 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51254@61616
2017-02-27 14:58:18,736 | WARN  | Transport Connection to: tcp://127.0.0.1:51545 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51545@61616
2017-02-27 15:07:48,354 | WARN  | Transport Connection to: tcp://127.0.0.1:51587 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51587@61616
2017-02-27 15:13:00,533 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@28e7d46e: startup date [Mon Feb 27 15:13:00 CST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-02-27 15:13:01,822 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\cygwin\home\guohao4\code\CarController-Server\dependencies\mq\win\apache-activemq-5.14.3\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-27 15:13:01,975 | INFO  | JMX consoles can connect to component:jmx:rmi:///jndi/rmi://localhost:1099/jmxrmi | org.apache.activemq.broker.jmx.ManagementContext | JMX connector
